"Aircraft..Type" "Effect..Impact.to.flight" "FlightDate" "Record.ID" "Aircraft..Airline.Operator" "Feet.above.ground" "origin"
2 NULL 2006-08-03 241944 347 NULL 2
2 NULL 2006-08-03 239786 347 NULL 2
2 NULL 2006-08-03 242670 347 NULL 98
2 4 2006-08-03 236171 2 NULL 2
2 4 2006-08-03 239342 165 NULL 90
2 NULL 2006-08-03 244503 343 NULL 3
2 4 2006-08-03 239807 186 "50" 93
2 4 2006-08-03 241746 42 "0" 219
2 6 2006-08-03 244874 127 "20" 64
NULL NULL 2006-08-03 239808 345 NULL 18
NULL NULL 2006-08-03 241052 345 NULL 924
NULL NULL 2006-08-03 241051 345 NULL 5
NULL NULL 2006-08-03 243938 345 NULL 10
2 NULL 2006-08-03 239392 257 "0" 352
NULL 5 2006-08-03 242102 90 "6,500" 732
2 2 2006-08-03 245533 90 "0" 1272
2 4 2006-08-03 243136 70 NULL 2
NULL NULL 2006-08-03 242238 345 NULL 217
NULL NULL 2006-08-03 244567 345 NULL 36
2 4 2006-08-03 239515 90 "20" 718
2 NULL 2006-08-03 246722 343 "0" 23
2 4 2006-08-03 239384 180 "7,500" 38
NULL NULL 2006-08-03 236963 345 NULL 46
2 NULL 2006-08-04 9898 241 "0" 573
2 NULL 2006-08-04 10259 241 "150" 425
2 NULL 2006-08-04 10418 241 "5" 561
2 4 2006-08-04 240971 90 "0" 344
2 NULL 2006-08-04 10192 241 NULL 266
2 NULL 2006-08-04 10342 241 NULL 332
2 NULL 2006-08-04 239524 347 NULL 2
2 4 2006-08-04 242974 90 "0" 331
2 4 2006-08-04 243027 196 "0" 652
2 6 2006-08-04 236813 90 "20" 558
2 4 2006-08-04 237179 2 "900" 198
2 4 2006-08-04 242002 316 "0" 125
2 4 2006-08-04 240098 347 "0" 10
2 4 2006-08-04 241317 232 "0" 292
2 4 2006-08-04 242975 311 NULL 2
2 2 2006-08-04 240965 165 "0" 57
NULL NULL 2006-08-04 241601 345 NULL 64
NULL NULL 2006-08-04 243329 345 NULL 4
NULL NULL 2006-08-04 242560 345 NULL 335
NULL NULL 2006-08-04 238241 345 NULL 20
2 4 2006-08-04 239385 207 NULL 5
2 4 2006-08-04 240958 271 "400" 81
2 4 2006-08-04 240124 343 "600" 271
2 4 2006-08-04 245501 90 "5" 427
2 4 2006-08-04 240099 43 "0" 81
2 4 2006-08-04 241298 60 "0" 57
2 4 2006-08-04 242246 42 "0" 241
NULL NULL 2006-08-04 240434 345 NULL 67
NULL NULL 2006-08-04 241602 345 NULL 210
2 4 2006-08-04 239180 316 "0" 282
4 4 2006-08-04 243414 90 "1,200" 333
NULL NULL 2006-08-04 246672 345 NULL 109
NULL NULL 2006-08-04 240317 345 NULL 5
2 NULL 2006-08-04 246838 130 "0" 1
NULL NULL 2006-08-04 262470 345 NULL 58
2 4 2006-08-05 238037 311 "5" 572
2 6 2006-08-05 238771 278 "300" 463
2 4 2006-08-05 240595 117 "100" 98
NULL NULL 2006-08-05 9821 241 NULL 573
NULL NULL 2006-08-05 9831 241 NULL 573
2 NULL 2006-08-05 10201 241 NULL 67
2 NULL 2006-08-05 244178 347 NULL 2
2 NULL 2006-08-05 240956 347 NULL 2
2 4 2006-08-05 244038 347 NULL 214
2 4 2006-08-05 243939 60 NULL 2
2 4 2006-08-05 243776 165 "170" 38
2 4 2006-08-05 237602 238 "500" 206
2 4 2006-08-05 240128 207 "0" 19
2 4 2006-08-05 240681 278 "50" 50
2 4 2006-08-05 233868 311 "0" 35
2 4 2006-08-05 242529 257 "0" 292
2 4 2006-08-05 235436 232 "0" 13
2 4 2006-08-05 243084 311 "0" 3
2 4 2006-08-05 240239 316 "30" 277
2 4 2006-08-05 239816 165 "1,200" 42
2 4 2006-08-05 242344 90 "1,500" 665
NULL NULL 2006-08-05 246969 345 NULL 17
NULL NULL 2006-08-05 243814 345 NULL 10
NULL NULL 2006-08-05 241276 345 NULL 82
NULL NULL 2006-08-05 240048 345 NULL 29
NULL NULL 2006-08-05 246746 345 NULL 90
NULL NULL 2006-08-05 240739 345 NULL 219
2 NULL 2006-08-05 241021 347 NULL 2
2 4 2006-08-05 237644 233 "0" 208
2 5 2006-08-05 241025 311 "0" 832
2 4 2006-08-05 239608 90 "0" 72
2 4 2006-08-05 243026 171 "0" 42
2 3 2006-08-06 236639 175 "0" 1273
2 4 2006-08-06 240159 311 "200" 131
2 4 2006-08-06 244875 352 "0" 219
2 4 2006-08-06 243636 257 NULL 184
NULL NULL 2006-08-06 241812 345 NULL 81
2 4 2006-08-06 235072 90 "0" 17
2 4 2006-08-06 240158 90 "0" 24
NULL NULL 2006-08-06 240692 345 NULL 377
NULL NULL 2006-08-06 240667 345 NULL 10
NULL NULL 2006-08-06 234991 345 NULL 38
NULL NULL 2006-08-06 241308 345 NULL 161
2 6 2006-08-06 242017 165 "0" 122
2 4 2006-08-06 243532 316 "0" 143
2 4 2006-08-06 239386 139 "0" 5
2 4 2006-08-06 243783 207 "0" 62
2 NULL 2006-08-06 235073 139 "0" 5
NULL NULL 2006-08-06 237176 345 NULL 5
2 NULL 2006-08-07 10188 241 NULL 266
2 4 2006-08-07 240079 126 NULL 109
2 NULL 2006-08-07 239609 90 "0" 10
2 NULL 2006-08-07 239588 139 "0" 10
2 4 2006-08-07 239587 130 "0" 1
2 4 2006-08-07 243041 165 "0" 122
2 4 2006-08-07 243086 165 "1,000" 1053
2 4 2006-08-07 243777 165 "400" 57
2 4 2006-08-07 244671 311 "10" 145
2 4 2006-08-07 244000 60 "0" 131
2 4 2006-08-07 241055 316 "800" 14
2 4 2006-08-07 241215 349 "0" 64
2 4 2006-08-07 241734 232 NULL 317
2 NULL 2006-08-07 243506 257 NULL 59
2 4 2006-08-07 243591 343 "0" 35
NULL NULL 2006-08-07 237853 345 NULL 124
2 4 2006-08-07 240449 59 "600" 38
2 4 2006-08-07 243790 90 "0" 52
2 4 2006-08-07 237508 90 "0" 24
2 4 2006-08-07 240713 257 "0" 42
NULL NULL 2006-08-07 240837 345 NULL 90
NULL NULL 2006-08-07 237897 345 NULL 111
NULL NULL 2006-08-07 245107 345 NULL 466
NULL NULL 2006-08-07 243074 345 NULL 19
NULL NULL 2006-08-07 239009 345 NULL 84
NULL NULL 2006-08-07 245788 345 NULL 84
NULL NULL 2006-08-07 240929 345 NULL 65
2 4 2006-08-07 239586 126 NULL 187
2 4 2006-08-07 243590 316 NULL 18
2 4 2006-08-07 243505 278 "0" 197
2 4 2006-08-07 244819 70 "0" 210
2 4 2006-08-07 241460 59 "5,500" 14
2 6 2006-08-07 243684 90 "50" 565
2 4 2006-08-07 241772 59 "0" 5
NULL NULL 2006-08-07 240730 345 NULL 46
2 NULL 2006-08-08 10489 241 "30" 339
2 NULL 2006-08-08 10053 241 "25" 425
2 NULL 2006-08-08 9801 241 "200" 822
2 NULL 2006-08-08 10346 241 "100" 81
2 NULL 2006-08-08 10033 241 "0" 37
2 NULL 2006-08-08 10248 241 "0" 482
2 NULL 2006-08-08 242445 347 "0" 36
2 NULL 2006-08-08 242443 347 "0" 98
2 4 2006-08-08 238020 347 "0" 98
2 4 2006-08-08 202884 186 "0" 1274
2 4 2006-08-08 243562 60 "0" 447
2 4 2006-08-08 242442 347 "0" 98
2 NULL 2006-08-08 10509 241 NULL 266
2 NULL 2006-08-08 10289 241 NULL 1275
2 NULL 2006-08-08 244325 347 NULL 2
2 NULL 2006-08-08 242444 347 NULL 2
2 NULL 2006-08-08 243236 347 NULL 335
2 4 2006-08-08 241590 47 "200" 17
2 4 2006-08-08 245184 130 "0" 11
2 NULL 2006-08-08 243680 90 "0" 188
2 4 2006-08-08 243563 60 "37" 19
2 4 2006-08-08 243969 139 "6,000" 10
2 4 2006-08-08 243769 139 NULL 2
2 4 2006-08-08 240603 90 "50" 36
2 4 2006-08-08 246422 127 "5" 219
2 4 2006-08-08 242142 207 "0" 248
2 4 2006-08-08 242143 233 "0" 466
2 4 2006-08-08 241305 316 "0" 282
2 NULL 2006-08-08 240952 343 "0" 64
NULL NULL 2006-08-08 244846 345 NULL 26
NULL NULL 2006-08-08 239984 345 NULL 2
NULL NULL 2006-08-08 242697 345 NULL 466
NULL NULL 2006-08-08 238289 345 NULL 652
NULL NULL 2006-08-08 204025 345 NULL 93
2 4 2006-08-08 235480 232 NULL 280
2 4 2006-08-08 245156 300 "0" 208
2 6 2006-08-08 237894 90 "0" 295
2 4 2006-08-08 239394 343 "10" 217
NULL NULL 2006-08-08 243852 345 NULL 217
2 NULL 2006-08-09 10128 241 "300" 476
2 NULL 2006-08-09 10496 241 "10" 48
2 NULL 2006-08-09 10064 241 "1,000" 13
2 4 2006-08-09 242967 90 "0" 447
NULL NULL 2006-08-09 9822 241 NULL 573
2 NULL 2006-08-09 10189 241 NULL 266
2 NULL 2006-08-09 236195 347 NULL 255
2 4 2006-08-09 243374 343 "0" 39
2 4 2006-08-09 240947 90 "0" 131
2 4 2006-08-09 242966 232 "0" 52
2 4 2006-08-09 242968 311 "3,000" 10
2 4 2006-08-09 240948 196 "0" 396
2 5 2006-08-09 240946 126 "0" 162
2 NULL 2006-08-09 239638 357 "0" 52
NULL NULL 2006-08-09 241097 345 NULL 377
NULL NULL 2006-08-09 241972 345 NULL 84
NULL NULL 2006-08-09 240942 345 NULL 395
NULL NULL 2006-08-09 244568 345 NULL 29
NULL NULL 2006-08-09 240781 345 NULL 52
NULL NULL 2006-08-09 246966 345 NULL 466
NULL NULL 2006-08-09 243658 345 NULL 124
NULL NULL 2006-08-09 242986 345 NULL 84
2 4 2006-08-09 242396 90 "2,700" 232
2 NULL 2006-08-10 9799 241 "200" 254
2 NULL 2006-08-10 10495 241 "10" 496
2 NULL 2006-08-10 10180 241 "0" 789
2 4 2006-08-10 238787 239 "0" 206
2 4 2006-08-10 244728 90 "8" 405
2 4 2006-08-10 242593 126 "0" 109
2 NULL 2006-08-10 235617 347 "8,500" 2
2 NULL 2006-08-10 239862 347 "11,000" 38
2 NULL 2006-08-10 240767 347 NULL 2
2 NULL 2006-08-10 240766 347 NULL 2
2 5 2006-08-10 246786 257 "0" 643
2 4 2006-08-10 241502 257 "0" 83
2 6 2006-08-10 240878 90 "600" 1276
2 4 2006-08-10 244652 232 "500" 93
2 4 2006-08-10 241546 311 "0" 116
2 4 2006-08-10 241547 311 "0" 116
NULL NULL 2006-08-10 242000 345 NULL 84
2 NULL 2006-08-10 247552 272 "0" 3
2 4 2006-08-10 242594 90 "0" 25
2 5 2006-08-10 244300 196 "0" 396
2 4 2006-08-10 236771 58 "0" 36
NULL NULL 2006-08-10 243685 345 NULL 82
NULL NULL 2006-08-10 241371 345 NULL 309
NULL NULL 2006-08-10 204901 345 NULL 93
NULL NULL 2006-08-10 239004 345 NULL 266
NULL NULL 2006-08-10 235481 345 NULL 266
2 4 2006-08-10 201144 186 "700" 270
2 5 2006-08-10 238463 343 NULL 64
2 4 2006-08-10 240412 343 "0" 81
2 4 2006-08-10 248914 232 "200" 117
2 4 2006-08-10 248311 90 "0" 278
2 NULL 2006-08-11 10034 241 "0" 464
2 4 2006-08-11 245025 60 "0" 447
2 4 2006-08-11 240125 272 "20" 268
2 4 2006-08-11 241881 60 "0" 183
2 4 2006-08-11 239169 171 "800" 193
2 NULL 2006-08-11 10190 241 NULL 266
2 NULL 2006-08-11 10183 241 NULL 266
2 4 2006-08-11 244872 347 NULL 2
2 4 2006-08-11 240306 165 "0" 860
2 6 2006-08-11 242603 250 "100" 384
2 4 2006-08-11 240779 180 "0" 38
2 4 2006-08-11 244142 316 "0" 59
2 4 2006-08-11 245969 316 "0" 25
2 NULL 2006-08-11 244556 257 "1,200" 12
2 4 2006-08-11 242330 90 "0" 377
2 4 2006-08-11 245564 271 "0" 132
2 4 2006-08-11 240542 349 "0" 132
NULL NULL 2006-08-11 242592 345 NULL 604
NULL NULL 2006-08-11 242886 345 NULL 82
NULL NULL 2006-08-11 242435 345 NULL 242
2 6 2006-08-11 244873 347 "4,000" 1255
2 4 2006-08-11 245192 126 "0" 109
2 4 2006-08-11 235941 349 "0" 255
4 6 2006-08-11 244157 268 NULL 576
2 4 2006-08-11 240620 278 "13" 630
2 6 2006-08-11 245502 278 "250" 112
NULL NULL 2006-08-11 241450 345 NULL 46
2 NULL 2006-08-12 10339 241 "500" 81
2 4 2006-08-12 241886 67 "100" 198
2 NULL 2006-08-12 10123 241 NULL 485
2 NULL 2006-08-12 245557 347 NULL 2
2 NULL 2006-08-12 247482 59 "300" 5
2 4 2006-08-12 240314 316 "0" 139
2 4 2006-08-12 242261 257 "0" 40
2 4 2006-08-12 242018 23 "1,800" 56
2 NULL 2006-08-12 245500 257 NULL 73
2 4 2006-08-12 241892 165 NULL 57
2 5 2006-08-12 244730 316 NULL 2
2 4 2006-08-12 243941 316 "10" 126
2 4 2006-08-12 240691 162 "0" 123
NULL NULL 2006-08-12 248112 345 NULL 186
NULL NULL 2006-08-12 238598 345 NULL 84
NULL NULL 2006-08-12 239129 345 NULL 219
2 4 2006-08-12 246962 47 "30" 337
2 4 2006-08-12 237564 233 "0" 241
2 4 2006-08-12 242141 278 "0" 471
2 4 2006-08-12 239730 146 "9,000" 340
2 6 2006-08-12 241548 178 "0" 397
NULL NULL 2006-08-12 248099 345 NULL 208
2 4 2006-08-12 244457 343 "0" 3
2 NULL 2006-08-12 244458 343 "0" 4
2 4 2006-08-13 241501 311 "150" 208
2 4 2006-08-13 243459 90 "700" 212
2 4 2006-08-13 244162 59 "0" 8
2 NULL 2006-08-13 247172 90 "0" 36
2 2 2006-08-13 237356 80 "0" 36
2 4 2006-08-13 236043 347 "100" 56
2 4 2006-08-13 247173 232 "300" 93
2 4 2006-08-13 246425 278 "0" 832
2 4 2006-08-13 237638 47 "0" 131
2 4 2006-08-13 244196 257 "0" 83
NULL NULL 2006-08-13 236686 345 NULL 884
NULL NULL 2006-08-13 240386 345 NULL 4
NULL NULL 2006-08-13 239613 345 NULL 38
2 6 2006-08-13 238755 139 "1,300" 10
2 4 2006-08-13 236042 316 "0" 125
2 4 2006-08-13 239645 139 "200" 109
2 4 2006-08-13 238322 126 "300" 109
2 4 2006-08-13 244520 117 "0" 109
2 4 2006-08-13 246424 186 "4,000" 953
2 5 2006-08-13 242530 316 "0" 139
2 NULL 2006-08-14 10414 241 "500" 286
2 NULL 2006-08-14 10484 241 "50" 160
2 NULL 2006-08-14 10063 241 "10" 432
2 NULL 2006-08-14 10383 241 "100" 59
2 4 2006-08-14 243675 272 "0" 208
2 4 2006-08-14 237165 126 "0" 208
2 4 2006-08-14 242323 60 "0" 208
2 4 2006-08-14 239250 278 "0" 24
2 4 2006-08-14 235728 90 "0" 24
2 NULL 2006-08-14 10530 241 NULL 266
2 NULL 2006-08-14 10543 241 NULL 266
2 4 2006-08-14 241131 316 "50" 13
2 4 2006-08-14 237383 171 "150" 36
2 4 2006-08-14 240018 233 "0" 524
2 4 2006-08-14 242609 316 "1,500" 12
2 4 2006-08-14 242598 171 "0" 24
NULL 4 2006-08-14 241319 171 "0" 24
2 4 2006-08-14 241550 90 "0" 24
NULL NULL 2006-08-14 242120 345 NULL 335
2 NULL 2006-08-14 239985 60 "0" 303
2 4 2006-08-14 243276 311 "200" 461
2 4 2006-08-14 239243 47 "0" 186
2 4 2006-08-14 240114 139 "0" 10
2 4 2006-08-14 244606 90 "0" 24
NULL NULL 2006-08-14 240121 345 NULL 329
NULL NULL 2006-08-14 240757 345 NULL 184
NULL NULL 2006-08-14 237357 345 NULL 65
NULL NULL 2006-08-14 243904 345 NULL 124
NULL NULL 2006-08-14 243592 345 NULL 38
NULL NULL 2006-08-14 241496 345 NULL 263
NULL NULL 2006-08-14 242801 345 NULL 36
NULL NULL 2006-08-14 242875 345 NULL 69
2 4 2006-08-14 239048 196 "35" 104
NULL NULL 2006-08-14 245252 345 NULL 82
2 NULL 2006-08-14 243903 278 "0" 1277
4 6 2006-08-14 257624 90 NULL 163
2 5 2006-08-14 243549 343 "0" 208
2 4 2006-08-14 239327 90 "100" 447
2 4 2006-08-14 241549 58 "125" 43
NULL NULL 2006-08-14 240930 345 NULL 36
NULL NULL 2006-08-14 240160 345 NULL 72
NULL NULL 2006-08-14 240161 345 NULL 72
NULL NULL 2006-08-14 240913 345 NULL 72
2 4 2006-08-14 240387 59 "50" 33
NULL NULL 2006-08-14 243168 345 NULL 46
2 4 2006-08-14 235196 90 NULL 46
2 NULL 2006-08-15 9935 241 "0" 573
2 NULL 2006-08-15 10464 241 "50" 339
2 NULL 2006-08-15 9771 241 "100" 332
2 NULL 2006-08-15 10427 241 "500" 857
2 4 2006-08-15 239008 180 "500" 38
NULL NULL 2006-08-15 9814 241 NULL 573
2 NULL 2006-08-15 10314 241 NULL 214
2 NULL 2006-08-15 10413 241 NULL 286
2 NULL 2006-08-15 10419 241 NULL 864
2 NULL 2006-08-15 245036 347 NULL 2
NULL NULL 2006-08-15 241160 343 "0" 52
2 NULL 2006-08-15 244796 207 "0" 52
2 NULL 2006-08-15 246642 89 "0" 52
2 4 2006-08-15 243180 165 "400" 57
2 4 2006-08-15 239225 311 "80" 155
2 4 2006-08-15 241179 232 "0" 292
2 4 2006-08-15 241924 232 "500" 4
2 4 2006-08-15 241139 316 "2,500" 19
2 4 2006-08-15 242043 2 NULL 2
NULL NULL 2006-08-15 244176 345 NULL 335
NULL 4 2006-08-15 245679 60 "0" 150
2 4 2006-08-15 244199 196 "20" 288
2 4 2006-08-15 243665 347 "250" 132
2 4 2006-08-15 238423 90 "0" 251
2 4 2006-08-15 241528 42 "100" 132
NULL NULL 2006-08-15 243666 345 NULL 84
NULL NULL 2006-08-15 237573 345 NULL 20
NULL NULL 2006-08-15 237574 345 NULL 667
NULL NULL 2006-08-15 242878 345 NULL 83
NULL NULL 2006-08-15 240137 345 NULL 92
NULL NULL 2006-08-15 200494 345 NULL 93
NULL NULL 2006-08-15 242460 345 NULL 20
NULL NULL 2006-08-15 243277 345 NULL 141
2 6 2006-08-15 243560 280 "0" 15
2 4 2006-08-15 245171 130 "0" 219
2 6 2006-08-15 246019 90 "1,500" 232
2 4 2006-08-15 244118 90 "0" 1278
2 4 2006-08-15 243664 347 "20" 98
2 4 2006-08-15 246423 232 "15" 174
2 2 2006-08-15 241840 90 "0" 77
NULL NULL 2006-08-15 241219 345 NULL 36
2 5 2006-08-15 246507 90 "20" 155
NULL NULL 2006-08-15 243764 345 NULL 219
NULL NULL 2006-08-15 238142 345 NULL 46
NULL NULL 2006-08-15 239646 345 NULL 46
NULL NULL 2006-08-15 239116 345 NULL 46
2 NULL 2006-08-16 9846 241 "800" 389
2 NULL 2006-08-16 10302 241 "10" 175
2 NULL 2006-08-16 9786 241 "0" 332
2 NULL 2006-08-16 240973 126 "0" 109
2 4 2006-08-16 241134 117 "1,000" 489
2 NULL 2006-08-16 10157 241 "6,000" 78
NULL NULL 2006-08-16 9815 241 NULL 573
2 NULL 2006-08-16 10261 241 NULL 733
2 NULL 2006-08-16 10245 241 NULL 749
2 4 2006-08-16 239931 49 "0" 82
2 6 2006-08-16 238786 90 "100" 1107
2 NULL 2006-08-16 243842 6 "0" 5
2 NULL 2006-08-16 240974 347 "0" 87
2 NULL 2006-08-16 241135 125 "0" 884
2 4 2006-08-16 239473 232 "30" 208
2 2 2006-08-16 239207 130 "0" 25
2 4 2006-08-16 238200 125 "0" 64
2 4 2006-08-16 242181 311 "50" 131
2 4 2006-08-16 241262 316 "0" 29
2 4 2006-08-16 241474 316 "3,000" 13
2 NULL 2006-08-16 238502 2 NULL 2
2 NULL 2006-08-16 241180 347 NULL 2
2 NULL 2006-08-16 240214 347 NULL 2
2 4 2006-08-16 240473 316 NULL 2
NULL NULL 2006-08-16 236429 345 NULL 72
2 NULL 2006-08-16 243127 343 "0" 3
2 4 2006-08-16 243139 347 "0" 39
2 4 2006-08-16 238503 42 "0" 81
2 4 2006-08-16 239208 139 "20" 36
NULL NULL 2006-08-16 241079 345 NULL 18
NULL NULL 2006-08-16 237972 345 NULL 18
NULL NULL 2006-08-16 239551 345 NULL 406
NULL NULL 2006-08-16 241453 345 NULL 33
NULL NULL 2006-08-16 239729 345 NULL 29
2 4 2006-08-16 235439 165 "0" 57
2 4 2006-08-16 236718 357 "0" 29
2 4 2006-08-16 241231 343 "800" 26
2 4 2006-08-16 238798 126 "0" 109
NULL NULL 2006-08-16 238221 345 NULL 208
NULL NULL 2006-08-16 239521 345 NULL 72
2 5 2006-08-16 243481 90 "0" 1279
NULL NULL 2006-08-16 241334 345 NULL 5
2 NULL 2006-08-17 10500 241 "10" 266
2 NULL 2006-08-17 10307 241 "10" 266
2 NULL 2006-08-17 10061 241 "500" 218
2 4 2006-08-17 241770 347 "0" 98
2 4 2006-08-17 244220 162 "25" 183
2 4 2006-08-17 237641 60 "0" 98
2 4 2006-08-17 241566 316 "1,200" 126
2 NULL 2006-08-17 10364 241 NULL 51
2 NULL 2006-08-17 10325 241 NULL 214
2 NULL 2006-08-17 10145 241 NULL 476
2 NULL 2006-08-17 10520 241 NULL 266
2 NULL 2006-08-17 10081 241 NULL 573
2 NULL 2006-08-17 10527 241 NULL 266
2 4 2006-08-17 244423 165 "200" 57
2 4 2006-08-17 238913 347 "200" 98
2 4 2006-08-17 244219 70 "0" 145
2 4 2006-08-17 240726 347 "800" 132
2 4 2006-08-17 244088 272 "0" 131
2 4 2006-08-17 242282 70 "0" 131
2 NULL 2006-08-17 237970 347 NULL 2
2 NULL 2006-08-17 242170 232 NULL 2
2 NULL 2006-08-17 237592 347 NULL 2
2 NULL 2006-08-17 241164 347 NULL 2
2 NULL 2006-08-17 238744 347 NULL 2
2 NULL 2006-08-17 237971 347 NULL 2
2 NULL 2006-08-17 243291 347 NULL 6
2 NULL 2006-08-17 239864 347 NULL 2
2 4 2006-08-17 244422 165 NULL 2
2 NULL 2006-08-17 242007 343 NULL 4
2 4 2006-08-17 241241 165 NULL 466
2 NULL 2006-08-17 240896 347 NULL 2
2 4 2006-08-17 242324 232 NULL 328
2 4 2006-08-17 242497 311 NULL 113
2 4 2006-08-17 240575 316 "0" 125
2 4 2006-08-17 244117 139 "0" 81
2 4 2006-08-17 238931 349 "0" 25
2 4 2006-08-17 243175 165 "0" 145
2 4 2006-08-17 242784 349 "100" 79
2 4 2006-08-17 244714 24 "0" 64
NULL NULL 2006-08-17 244083 345 NULL 329
NULL NULL 2006-08-17 238759 345 NULL 27
NULL NULL 2006-08-17 241299 345 NULL 187
NULL NULL 2006-08-17 240999 345 NULL 924
NULL NULL 2006-08-17 239971 345 NULL 10
NULL NULL 2006-08-17 240003 345 NULL 33
2 6 2006-08-17 243458 90 "0" 181
2 NULL 2006-08-17 237375 343 "50" 3
2 4 2006-08-17 242973 70 "0" 447
2 4 2006-08-17 244089 272 "10" 208
2 4 2006-08-17 238920 345 "0" 30
NULL NULL 2006-08-17 240711 345 NULL 5
2 NULL 2006-08-18 10017 241 "300" 175
2 4 2006-08-18 239224 90 "0" 117
2 4 2006-08-18 243331 300 "0" 208
2 4 2006-08-18 240498 90 "0" 2
2 NULL 2006-08-18 9778 241 "3,000" 301
NULL NULL 2006-08-18 9817 241 NULL 573
NULL NULL 2006-08-18 9833 241 NULL 145
NULL NULL 2006-08-18 9832 241 NULL 145
2 NULL 2006-08-18 10337 241 NULL 81
2 NULL 2006-08-18 9853 241 NULL 288
2 4 2006-08-18 243839 2 "500" 27
2 4 2006-08-18 238997 316 "0" 137
2 4 2006-08-18 242158 316 "0" 271
2 4 2006-08-18 238890 90 "0" 558
2 4 2006-08-18 239413 257 "0" 33
2 4 2006-08-18 245511 257 "0" 33
2 4 2006-08-18 243140 311 "100" 10
2 NULL 2006-08-18 240227 347 NULL 2
2 NULL 2006-08-18 239889 347 NULL 232
2 4 2006-08-18 242127 347 NULL 3
2 6 2006-08-18 237500 207 NULL 80
2 4 2006-08-18 236092 349 "0" 64
2 4 2006-08-18 243332 311 "1,500" 344
NULL NULL 2006-08-18 237563 345 NULL 20
2 6 2006-08-18 242157 311 "500" 10
2 4 2006-08-18 235085 232 "300" 355
2 4 2006-08-18 241521 162 "1,500" 109
NULL NULL 2006-08-18 236355 345 NULL 5
2 NULL 2006-08-19 9776 241 "200" 208
2 4 2006-08-19 244294 126 "20" 208
2 NULL 2006-08-19 10477 241 "2,000" 339
2 NULL 2006-08-19 9997 241 NULL 346
2 4 2006-08-19 240037 165 "0" 263
2 4 2006-08-19 240804 165 "75" 57
2 4 2006-08-19 242591 278 "500" 764
2 4 2006-08-19 240356 56 "5" 127
2 4 2006-08-19 244569 347 "100" 98
2 NULL 2006-08-19 241765 347 NULL 2
2 NULL 2006-08-19 240773 347 NULL 23
2 4 2006-08-19 243500 316 NULL 2
NULL 5 2006-08-19 234985 90 "0" 678
2 4 2006-08-19 236256 90 "0" 25
2 4 2006-08-19 243966 272 "0" 263
2 4 2006-08-19 238111 349 "0" 25
2 4 2006-08-19 237611 90 "50" 406
2 4 2006-08-19 239663 257 "0" 11
NULL NULL 2006-08-19 238141 345 NULL 4
NULL NULL 2006-08-19 239968 345 NULL 127
NULL NULL 2006-08-19 243953 345 NULL 25
NULL NULL 2006-08-19 249080 345 NULL 3
NULL NULL 2006-08-19 239158 345 NULL 25
2 6 2006-08-19 244926 42 "0" 502
2 4 2006-08-19 238549 257 "0" 4
2 4 2006-08-19 245029 139 "0" 109
2 4 2006-08-19 238548 257 "50" 29
2 4 2006-08-19 240357 126 "0" 29
NULL NULL 2006-08-19 236439 345 NULL 36
2 5 2006-08-19 245618 188 "800" 186
2 NULL 2006-08-19 243185 343 NULL 3
2 4 2006-08-19 241687 90 "300" 5
2 4 2006-08-20 240049 42 "3,300" 241
2 NULL 2006-08-20 240093 59 "0" 303
2 5 2006-08-20 241380 257 "1,000" 83
2 4 2006-08-20 240805 165 "400" 50
2 NULL 2006-08-20 243206 180 "0" 59
2 4 2006-08-20 242183 126 "20" 437
2 4 2006-08-20 241633 316 "500" 18
2 4 2006-08-20 237786 347 "0" 137
2 4 2006-08-20 241659 280 "400" 269
2 NULL 2006-08-20 242501 90 NULL 10
2 NULL 2006-08-20 236428 347 NULL 98
2 4 2006-08-20 241921 165 NULL 57
2 4 2006-08-20 246189 257 "0" 263
2 4 2006-08-20 242119 139 "0" 56
2 4 2006-08-20 233808 272 "0" 466
2 4 2006-08-20 236127 347 "0" 79
2 2 2006-08-20 244764 60 "0" 79
2 4 2006-08-20 242807 90 "5" 217
2 4 2006-08-20 242364 60 "0" 25
NULL NULL 2006-08-20 244191 345 NULL 90
NULL NULL 2006-08-20 240919 345 NULL 56
NULL NULL 2006-08-20 245244 345 NULL 39
NULL NULL 2006-08-20 236129 345 NULL 303
NULL NULL 2006-08-20 237856 345 NULL 4
NULL NULL 2006-08-20 241027 345 NULL 125
NULL NULL 2006-08-20 247766 345 NULL 59
2 4 2006-08-20 240080 59 NULL 25
NULL NULL 2006-08-20 246963 345 NULL 82
2 NULL 2006-08-20 9991 241 NULL 346
2 4 2006-08-20 240203 316 "500" 3
2 NULL 2006-08-20 243033 90 "0" 849
2 4 2006-08-20 238418 311 "0" 328
2 4 2006-08-20 243207 180 "150" 38
2 4 2006-08-20 238788 24 "0" 13
NULL NULL 2006-08-20 245339 345 NULL 208
2 4 2006-08-20 236128 349 "100" 17
2 NULL 2006-08-21 10197 241 "150" 36
2 4 2006-08-21 237890 60 "50" 64
2 4 2006-08-21 242587 47 "15" 329
2 2 2006-08-21 241232 91 "0" 155
2 4 2006-08-21 242115 42 "100" 22
2 4 2006-08-21 244087 2 "600" 198
2 4 2006-08-21 240181 316 "0" 217
2 4 2006-08-21 239639 139 "200" 19
2 4 2006-08-21 243507 311 "20" 10
2 4 2006-08-21 239689 90 "0" 337
2 NULL 2006-08-21 242090 347 "2,700" 242
